ano,mes,periodo,uf,estado,regiao,latitude,longitude,focos_queimada,area_desmatada_km2,precipitacao_mm,temperatura_media_c,indice_vegetacao_ndvi,risco_ambiental_score,nivel_risco,fonte_referencia
2026,8,2026-08,SE,Sergipe,Nordeste,-10.283942828691586,-37.116070214245184,738,58.44,60.3,28.4,0.474,40.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,8,2026-08,TO,Tocantins,Norte,-9.459308104335467,-47.72349432552729,2011,228.76,100.6,29.1,0.656,79.2,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,AC,Acre,Norte,-8.470959299607747,-70.43057445512778,1483,144.08,166.4,29.8,0.659,60.5,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,AL,Alagoas,Nordeste,-9.552735141971805,-36.52714355517266,870,58.47,62.8,31.9,0.462,47.3,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,AP,Amapá,Norte,1.7940270670622533,-51.46648440551029,1761,223.37,121.0,28.8,0.633,73.5,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,AM,Amazonas,Norte,-2.872434566654272,-65.36978658095504,1892,203.35,56.8,29.1,0.704,75.8,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,BA,Bahia,Nordeste,-12.84792419771791,-38.08254676901019,649,45.54,26.0,30.9,0.514,41.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,CE,Ceará,Nordeste,-5.1075108327374314,-39.54411686857492,808,57.43,41.7,29.6,0.344,43.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,DF,Distrito Federal,Centro-Oeste,-15.571616969214343,-48.26016864687935,1572,121.37,65.9,27.7,0.563,59.5,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,ES,Espírito Santo,Sudeste,-19.586697356402418,-40.21752669966271,532,33.97,47.5,25.3,0.512,30.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,GO,Goiás,Centro-Oeste,-16.234359666708706,-49.49566603917077,1463,136.14,123.9,27.7,0.588,57.6,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,MA,Maranhão,Nordeste,-5.132177335186486,-45.732943124053854,874,70.26,33.2,29.6,0.372,46.2,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,MT,Mato Grosso,Centro-Oeste,-12.56637151026069,-54.884382902475956,2084,157.85,67.0,28.5,0.517,72.8,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,MS,Mato Grosso do Sul,Centro-Oeste,-20.404313684939883,-54.73159263296841,1443,135.13,104.4,27.7,0.479,57.7,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,MG,Minas Gerais,Sudeste,-18.299914390929466,-44.36465992018885,532,29.96,45.8,24.9,0.559,29.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,PA,Pará,Norte,-3.5832394825713862,-52.55703980593918,2650,243.87,112.4,29.0,0.717,90.7,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,PB,Paraíba,Nordeste,-7.369301699241872,-35.820560398360946,805,55.73,23.8,30.0,0.533,44.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,PR,Paraná,Sul,-24.85766812292603,-52.09761774456753,274,20.08,88.4,21.9,0.479,18.6,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,PE,Pernambuco,Nordeste,-8.494115873826605,-34.672418253919666,809,63.38,27.3,28.6,0.516,43.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,PI,Piauí,Nordeste,-7.843521295188433,-43.19217270519176,795,57.02,53.7,29.1,0.436,42.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,RJ,Rio de Janeiro,Sudeste,-21.94315003476486,-42.322545440539805,539,32.23,59.2,24.8,0.587,29.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,RN,Rio Grande do Norte,Nordeste,-5.66411944893091,-36.18150772419885,789,47.36,77.3,29.8,0.388,41.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,RS,Rio Grande do Sul,Sul,-29.834861992852083,-54.449414397333655,288,21.18,104.6,21.1,0.492,17.4,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,RO,Rondônia,Norte,-11.023291438239413,-63.72400027737009,2107,183.2,96.0,28.8,0.659,75.5,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,RR,Roraima,Norte,2.0352156156660985,-61.35214588596392,2029,213.52,70.0,30.3,0.657,80.4,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,SC,Santa Catarina,Sul,-27.762758254801692,-51.52448304046074,278,20.6,80.1,21.6,0.457,18.6,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,SP,São Paulo,Sudeste,-22.201296912935916,-48.8204796541501,434,22.97,56.9,26.9,0.565,29.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,SE,Sergipe,Nordeste,-10.279736679595999,-37.671078033579775,887,61.22,41.7,28.7,0.451,43.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,9,2026-09,TO,Tocantins,Norte,-9.120720744157182,-48.48099089444829,1917,180.22,107.1,27.0,0.667,69.3,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,AC,Acre,Norte,-8.303606986317204,-70.22487379526372,1049,146.07,127.8,28.8,0.627,53.4,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,AL,Alagoas,Nordeste,-9.21768771063858,-36.97939463702401,490,61.08,55.2,30.3,0.336,39.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,AP,Amapá,Norte,1.8964174468812243,-52.24082338478301,1124,228.1,125.6,28.7,0.558,63.5,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,AM,Amazonas,Norte,-3.362097777726413,-65.31013499250489,1151,186.18,167.9,29.6,0.67,59.4,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,BA,Bahia,Nordeste,-13.086821645141137,-38.25036219696345,462,51.51,62.0,30.6,0.456,38.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,CE,Ceará,Nordeste,-5.264234860255003,-39.953219548933866,513,51.35,40.6,29.9,0.479,38.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,DF,Distrito Federal,Centro-Oeste,-16.037973805333582,-48.07565021031713,978,121.62,74.0,29.1,0.615,51.6,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,ES,Espírito Santo,Sudeste,-18.67662610508536,-40.16305475137475,310,35.61,92.6,25.5,0.486,25.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,GO,Goiás,Centro-Oeste,-16.10137005186835,-50.065027453207044,1030,107.38,85.4,27.7,0.497,48.6,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,MA,Maranhão,Nordeste,-5.077539768016708,-45.723685020437564,590,58.42,61.8,30.7,0.322,41.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,MT,Mato Grosso,Centro-Oeste,-13.07385580438376,-55.20725588144275,1387,161.36,70.3,28.3,0.626,61.5,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,MS,Mato Grosso do Sul,Centro-Oeste,-20.5471317223695,-54.108307873276566,1067,129.32,123.6,28.0,0.612,50.9,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,MG,Minas Gerais,Sudeste,-18.28089640911084,-44.163338468694015,307,28.47,89.6,25.4,0.421,25.0,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,PA,Pará,Norte,-3.8910012910039353,-52.520095799615376,1787,255.14,164.2,27.9,0.655,74.9,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,PB,Paraíba,Nordeste,-7.384061466361902,-35.5897833411785,521,62.27,39.9,29.9,0.427,39.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,PR,Paraná,Sul,-24.444549843110057,-51.95931822022105,184,18.32,77.7,22.1,0.505,17.6,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,PE,Pernambuco,Nordeste,-9.006991948820856,-35.15234586849036,485,75.14,30.7,28.7,0.469,39.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,PI,Piauí,Nordeste,-7.316328148004966,-42.909406078942474,614,48.5,15.9,28.6,0.478,38.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,RJ,Rio de Janeiro,Sudeste,-22.53730762284339,-42.809381468227336,362,38.05,99.6,25.6,0.372,26.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,RN,Rio Grande do Norte,Nordeste,-5.425530293381863,-36.46481852167912,506,56.86,64.3,30.8,0.42,39.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,RS,Rio Grande do Sul,Sul,-30.35030981468221,-53.54428161393388,187,20.44,78.7,23.6,0.45,19.9,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,RO,Rondônia,Norte,-10.565764431850312,-64.0196505307828,1413,234.26,113.2,27.9,0.725,68.1,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,RR,Roraima,Norte,2.0308905609602643,-61.77995685026461,1159,148.11,88.9,28.3,0.724,55.9,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,SC,Santa Catarina,Sul,-27.273505238186566,-50.767492710329165,200,15.81,85.3,21.3,0.509,16.2,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,SP,São Paulo,Sudeste,-22.036179883197022,-48.824408446609034,320,26.9,68.8,25.4,0.509,25.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,SE,Sergipe,Nordeste,-10.053442297323613,-37.27799407118696,436,60.06,52.5,29.3,0.358,37.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,10,2026-10,TO,Tocantins,Norte,-9.652705473450249,-48.081608769071366,1195,165.59,82.9,30.0,0.687,60.9,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,AC,Acre,Norte,-9.686346619542297,-71.06855327004297,482,115.08,262.5,27.7,0.695,35.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,AL,Alagoas,Nordeste,-9.393131998323428,-36.595256227529546,219,32.19,81.6,27.8,0.465,27.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,AP,Amapá,Norte,1.0956904707864394,-52.03811582084014,435,93.89,158.5,28.8,0.773,36.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,AM,Amazonas,Norte,-3.8544432262868935,-65.31669303188747,630,61.4,223.9,27.9,0.783,33.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,BA,Bahia,Nordeste,-12.916538510339386,-38.64326719135163,178,21.41,68.2,29.7,0.442,28.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,CE,Ceará,Nordeste,-5.4974023225171935,-39.69904437412549,222,30.32,96.0,27.9,0.525,27.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,DF,Distrito Federal,Centro-Oeste,-16.663258686933226,-48.50038863532283,571,56.49,129.8,27.2,0.617,33.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,ES,Espírito Santo,Sudeste,-18.947373839419456,-41.0496870450848,203,21.57,96.6,24.7,0.566,21.4,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,GO,Goiás,Centro-Oeste,-16.472442111736395,-49.71920617297955,461,62.02,145.2,29.5,0.597,35.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,MA,Maranhão,Nordeste,-5.779128295468468,-45.30650103386298,384,37.04,72.5,29.7,0.516,33.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,MT,Mato Grosso,Centro-Oeste,-13.06355617604331,-55.26649724817765,795,102.78,127.3,27.2,0.678,42.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,MS,Mato Grosso do Sul,Centro-Oeste,-20.938127080521678,-54.04138029377297,410,78.55,122.9,28.5,0.637,35.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,MG,Minas Gerais,Sudeste,-18.346298639766005,-43.78767869963788,212,19.23,99.7,24.7,0.558,21.2,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,PA,Pará,Norte,-3.9190167780249947,-52.19753375418766,905,85.63,224.0,27.8,0.726,40.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,PB,Paraíba,Nordeste,-7.3408505139526925,-35.347374973000065,330,33.1,81.4,28.9,0.481,31.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,PR,Paraná,Sul,-25.222833684083067,-51.3064237646707,108,13.13,174.4,20.6,0.625,10.9,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,PE,Pernambuco,Nordeste,-8.342122159320999,-35.04114538167781,256,25.06,91.0,26.8,0.384,25.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,PI,Piauí,Nordeste,-7.71567809115858,-42.32510817663705,263,21.63,73.9,29.2,0.512,29.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,RJ,Rio de Janeiro,Sudeste,-21.860764783272533,-42.42014847035116,196,15.29,109.7,23.8,0.544,18.9,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,RN,Rio Grande do Norte,Nordeste,-5.8176498616047425,-36.342469019168504,343,29.49,107.7,28.7,0.561,29.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,RS,Rio Grande do Sul,Sul,-30.632312298877157,-52.749947530895284,124,9.7,147.8,22.1,0.573,13.7,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,RO,Rondônia,Norte,-10.741191946128808,-63.96757673926934,692,116.66,255.0,27.6,0.675,39.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,RR,Roraima,Norte,2.0262383538822113,-60.829096758783386,598,100.96,200.9,26.9,0.818,36.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,SC,Santa Catarina,Sul,-26.935575509424375,-51.1677945780129,96,8.34,149.1,20.9,0.515,11.3,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,SP,São Paulo,Sudeste,-21.580670479691054,-49.24131820552339,96,19.37,105.1,24.4,0.453,18.7,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,SE,Sergipe,Nordeste,-10.85340369251855,-37.38426988168512,282,36.98,93.2,28.9,0.386,30.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,11,2026-11,TO,Tocantins,Norte,-8.691173880757367,-47.99138222940605,579,104.98,237.0,28.9,0.663,38.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,AC,Acre,Norte,-9.602451080955664,-70.48257196357319,564,107.3,417.1,26.9,0.718,30.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,AL,Alagoas,Nordeste,-9.060597930629637,-36.986856459506704,296,31.12,124.1,27.3,0.501,26.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,AP,Amapá,Norte,1.1438727255743544,-51.90776405371156,671,66.65,344.6,27.8,0.688,31.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,AM,Amazonas,Norte,-2.8411671794137443,-65.39872341802146,715,79.2,312.1,28.1,0.67,34.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,BA,Bahia,Nordeste,-12.572818954399011,-38.43975545699889,216,21.57,162.4,29.3,0.428,26.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,CE,Ceará,Nordeste,-4.564135529648714,-39.974251886835084,291,29.24,122.6,29.2,0.45,29.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,DF,Distrito Federal,Centro-Oeste,-15.527513065355476,-48.80764034938341,656,63.54,206.7,28.2,0.575,35.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,ES,Espírito Santo,Sudeste,-18.944069000525243,-40.25569313497986,163,14.67,153.0,24.7,0.571,18.3,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,GO,Goiás,Centro-Oeste,-15.969333255127781,-50.17403855215644,480,70.97,202.7,28.2,0.653,33.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,MA,Maranhão,Nordeste,-5.437891542555382,-45.434356324234834,295,32.99,129.4,29.1,0.519,29.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,MT,Mato Grosso,Centro-Oeste,-12.474399091356275,-55.66601900331385,722,81.11,178.3,26.1,0.572,35.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,MS,Mato Grosso do Sul,Centro-Oeste,-20.11542746872558,-54.935447450026494,506,70.91,211.9,26.6,0.665,31.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,MG,Minas Gerais,Sudeste,-18.18727936881037,-44.787064927599616,141,20.32,176.1,23.1,0.473,15.7,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,PA,Pará,Norte,-3.2899339432871306,-51.97799161572677,848,137.39,382.8,27.9,0.789,40.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,PB,Paraíba,Nordeste,-6.449395645473663,-35.24905825348639,292,19.27,141.5,29.7,0.476,28.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,PR,Paraná,Sul,-24.470991190463252,-51.8326569690344,110,12.23,229.0,19.1,0.553,7.1,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,PE,Pernambuco,Nordeste,-8.22844569986382,-35.30817291671742,269,24.92,162.2,30.2,0.431,28.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,PI,Piauí,Nordeste,-8.069773317753759,-43.32871117405278,307,34.5,147.0,29.2,0.641,29.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,RJ,Rio de Janeiro,Sudeste,-22.58411633568252,-42.478623367344106,173,12.4,148.1,24.1,0.499,17.5,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,RN,Rio Grande do Norte,Nordeste,-5.681984004867479,-37.26954873021708,257,30.25,148.3,28.3,0.465,26.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2026,12,2026-12,RS,Rio Grande do Sul,Sul,-29.883091098959667,-53.56841542525509,62,10.77,233.0,22.8,0.589,11.3,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
